code,language,region,quoteType,triggerable,currency,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,priceHint,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,firstTradeDateMilliseconds,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,price,dividendDate
0032.HK,en-US,US,EQUITY,False,HKD,372688000.0,19.705,11.299429,1.3005714,0.11510064,11.784367,0.8156338,0.069213204,4695868928.0,,0.63943166,15,0,False,3,HKG,CROSS-HAR(HOLD),The Cross-Harbour (Holdings) Limited,finmb_874257,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.19999981,-1.5624985,1589788793,12.6,13.06,12.54 - 13.06,12.54,959131800000.0,60540.0,12.8,12.58,12.64,0.0,0.0,HKSE,HKD,13.06,130249.0,170218.0,2.1000004,0.20000003,10.5 - 15.5,-2.8999996,-0.18709674,10.5,15.5,1553266740.0,1553266740.0,1553266740.0,0.42,6.4615383,0.0328125,PREPRE,1.95,,12.6,
0033.HK,en-US,US,EQUITY,False,HKD,1119260032.0,-0.056,0.119657144,0.06734286,0.5627985,0.11498591,0.07201409,0.6262862,209301632.0,,-3.3392856,15,0,False,3,HKG,CLOUD COPPER,China Cloud Copper Company Limited,finmb_38798295,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0109999925,-5.555552,1589788524,0.187,0.197,0.187 - 0.197,0.187,1195435800000.0,1225400.0,0.198,0.182,0.187,0.0,0.0,HKSE,HKD,0.187,989644.0,3108333.0,0.108,1.3670886,0.079 - 2.36,-2.1729999,-0.9207627,0.079,2.36,,,,,,,PREPRE,-0.0114,,0.187,
0034.HK,en-US,US,EQUITY,False,HKD,1176630016.0,23.005,8.791142,0.23885727,0.027170219,9.289296,-0.25929642,-0.027913462,10624968704.0,,0.39252338,15,0,False,3,HKG,KOWLOON DEV,Kowloon Development Company Limited,finmb_4508837,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.05000019,0.556795,1589789320,9.03,9.09,8.97 - 9.09,8.97,946949400000.0,40000.0,8.98,9.03,9.05,0.0,0.0,HKSE,HKD,9.09,217446.0,108684.0,1.3499999,0.17578124,7.68 - 10.96,-1.9300003,-0.17609492,7.68,10.96,1553698740.0,1553698740.0,1553698740.0,0.78,4.3413463,0.08685969,PREPRE,2.08,,9.03,
0035.HK,en-US,US,EQUITY,False,HKD,2356199936.0,5.565,2.7037144,-0.023714304,-0.00877101,3.2642255,-0.5842254,-0.17897826,6314615808.0,4.962963,0.48158133,15,0,False,3,HKG,FE CONSORT INTL,Far East Consortium International Limited,finmb_878505,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-0.74074,1589789320,2.68,2.7,2.64 - 2.7,2.64,946949400000.0,891603.0,2.7,2.64,2.68,0.0,0.0,HKSE,HKD,2.69,1445675.0,1162025.0,0.25,0.10288066,2.43 - 4.0,-1.3199999,-0.32999998,2.43,4.0,1574992800.0,1574992800.0,1574992800.0,0.22,3.6216216,0.08148148,PREPRE,0.74,0.54,2.68,
0036.HK,en-US,US,EQUITY,False,HKD,1089120000.0,0.591,0.13785714,-0.012857139,-0.09326422,0.18466197,-0.05966197,-0.32308748,136140000.0,,0.21150592,15,0,False,3,HKG,FE HLDGS INTL,Far East Holdings International Limited,finmb_4460682,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.004999995,-3.8461504,1589787467,0.125,0.125,0.125 - 0.125,0.125,1106703000000.0,4194000.0,0.13,0.122,0.129,0.0,0.0,HKSE,HKD,0.125,71718.0,107050.0,0.0050000027,0.04166669,0.12 - 0.37,-0.245,-0.6621622,0.12,0.37,1553266740.0,1553266740.0,1553266740.0,0.0,,0.0,PREPRE,-0.1215,,0.125,
0037.HK,en-US,US,EQUITY,False,HKD,610710976.0,0.442,0.12965715,-0.012657151,-0.09762015,0.17817606,-0.06117606,-0.34334615,71453184.0,,0.26470587,15,0,False,3,HKG,FE HOTELS,Far East Hotels and Entertainment Limited,finmb_7652756,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.001000002,0.86207074,1589787865,0.117,0.118,0.117 - 0.118,0.117,1127957400000.0,108000.0,0.116,0.116,0.135,0.0,0.0,HKSE,HKD,0.118,45246.0,28333.0,0.001000002,0.008620707,0.116 - 0.28,-0.163,-0.5821429,0.116,0.28,1561647540.0,1561647540.0,1561647540.0,,,,PREPRE,-0.0157,,0.117,
0038.HK,en-US,US,EQUITY,False,HKD,391940000.0,0.75,1.6337143,0.78628576,0.48128718,1.6158451,0.804155,0.4976684,2385756928.0,7.117647,3.2266667,15,0,False,3,HKG,FIRST TRACTOR,First Tractor Company Limited,finmb_8080052,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.19000006,8.520182,1589789320,2.42,2.49,2.2 - 2.49,2.2,946949400000.0,12174000.0,2.23,2.42,2.45,0.0,0.0,HKSE,CNY,2.24,2217406.0,9740333.0,1.1700001,0.93600005,1.25 - 2.49,-0.06999993,-0.028112423,1.25,2.49,,,,0.009,34.704296,0.0040358743,PREPRE,0.069732,0.34,2.42,
0039.HK,en-US,US,EQUITY,False,HKD,6225129984.0,0.197,0.0586,-0.010600001,-0.18088739,0.08056338,-0.03256338,-0.40419582,298806240.0,,0.24365483,15,0,False,3,HKG,CH BEIDAHUANG,China Beidahuang Industry Group Holdings Limited,finmb_9736054,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.008000001,-14.285716,1589788490,0.048,0.057,0.042 - 0.057,0.042,979695000000.0,16464000.0,0.056,0.046,0.048,0.0,0.0,HKSE,HKD,0.053,5889646.0,2194000.0,0.008000001,0.20000003,0.04 - 0.335,-0.287,-0.8567164,0.04,0.335,1554044340.0,1554044340.0,1554044340.0,,9.411764,,PREPRE,0.0051,,0.048,
0040.HK,en-US,US,EQUITY,False,HKD,784692992.0,1.843,0.69771427,-0.017714262,-0.025388991,0.7662676,-0.08626759,-0.11258154,518769280.0,,0.36896363,15,0,False,3,HKG,GOLD PEAK,Gold Peak Industries (Holdings) Limited,finmb_875658,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.04000002,-5.555558,1589781229,0.68,0.77,0.68 - 0.77,0.68,946949400000.0,4000.0,0.72,0.67,0.76,0.0,0.0,HKSE,HKD,0.7,32944.0,34833.0,0.050000012,0.0793651,0.63 - 0.92,-0.24000001,-0.26086956,0.63,0.92,,,,0.045,28.333334,0.0625,PREPRE,0.024,,0.68,
0041.HK,en-US,US,EQUITY,False,HKD,708344000.0,97.295,21.662287,-1.1622868,-0.05365485,24.11162,-3.61162,-0.14978753,14521831424.0,7.295374,0.21069942,15,0,False,3,HKG,GREAT EAGLE H,Great Eagle Holdings Limited,finmb_875972,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.45000076,2.2443929,1589789320,20.5,20.5,20.05 - 20.5,20.05,946949400000.0,97210.0,20.05,20.15,20.5,0.0,0.0,HKSE,HKD,20.2,352698.0,114066.0,1.2600002,0.06548858,19.24 - 35.45,-14.950001,-0.42172074,19.24,35.45,,,,0.83,,0.04139651,PREPRE,-0.48,2.81,20.5,
0042.HK,en-US,US,EQUITY,False,HKD,257950000.0,-0.029,0.39914286,-0.019142866,-0.047959935,0.49352112,-0.11352113,-0.23002283,857165952.0,,-13.103449,15,0,False,3,HKG,NE ELECTRIC,Northeast Electric Development Company Limited,finmb_8355123,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00999999,-2.5641003,1589789320,0.38,0.38,0.36 - 0.38,0.36,946949400000.0,698000.0,0.39,0.365,0.38,0.0,0.0,HKSE,CNY,0.38,191453.0,263333.0,0.01999998,0.0555555,0.36 - 0.91,-0.53000003,-0.5824176,0.36,0.91,,,,,30.451159,,PREPRE,0.012479,,0.38,
0043.HK,en-US,US,EQUITY,False,HKD,24071800832.0,0.061,0.6374286,0.032571435,0.05109817,0.6559155,0.014084518,0.021473067,16128106496.0,67.0,10.983606,15,0,False,3,HKG,C.P. POKPHAND,C.P. Pokphand Co. Ltd.,finmb_7177239,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00999999,-1.4705868,1589789320,0.67,0.68,0.66 - 0.68,0.66,1114133400000.0,1620000.0,0.68,0.66,0.67,0.0,0.0,HKSE,USD,0.68,1998220.0,2960333.0,0.110000014,0.1964286,0.56 - 0.73,-0.060000002,-0.08219178,0.56,0.73,,,,0.004,6.3033314,0.005882353,PREPRE,0.106293,0.01,0.67,
0045.HK,en-US,US,EQUITY,False,HKD,1634419968.0,23.895,6.8991427,-0.019142628,-0.0027746386,7.9295774,-1.0495772,-0.13236232,11241920512.0,17.2,0.28792635,15,0,False,3,HKG,HK&S HOTELS,"The Hongkong and Shanghai Hotels, Limited",finmb_874382,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.099999905,1.4749248,1589789320,6.88,6.88,6.77 - 6.88,6.77,946949400000.0,150500.0,6.78,6.85,6.88,0.0,0.0,HKSE,HKD,6.83,447246.0,269624.0,0.89000034,0.14858103,5.99 - 11.6,-4.7200003,-0.40689656,5.99,11.6,1584433800.0,1584433800.0,1584433800.0,0.13,22.933332,0.01917404,PREPRE,0.3,0.4,6.88,
0046.HK,en-US,US,EQUITY,False,HKD,249488000.0,1.947,2.3651428,0.10485721,0.044334408,2.8764083,-0.4064083,-0.1412902,616235392.0,,1.2686183,15,0,False,3,HKG,COMPUTER & TECH,Computer And Technologies Holdings Limited,finmb_1497563,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-0.8032121,1589786674,2.47,2.48,2.45 - 2.48,2.45,946949400000.0,80000.0,2.49,2.4,2.47,0.0,0.0,HKSE,HKD,2.48,68221.0,67666.0,0.4100001,0.19902918,2.06 - 3.94,-1.47,-0.37309644,2.06,3.94,1551887940.0,1551887940.0,1551887940.0,0.17,10.914715,0.06827309,PREPRE,0.2263,,2.47,
0047.HK,en-US,US,EQUITY,False,HKD,9732950016.0,0.068,0.07091428,0.0040857196,0.057614904,0.09190141,-0.016901404,-0.183908,729971264.0,,1.1029412,15,0,False,3,HKG,HOP HING GROUP,Hop Hing Group Holdings Limited,finmb_4480924,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0019999966,-2.5973983,1589783694,0.075,0.078,0.076 - 0.078,0.076,1127957400000.0,44000.0,0.077,0.072,0.075,0.0,0.0,HKSE,CNY,0.078,426977.0,308666.0,0.012000002,0.19047622,0.063 - 0.163,-0.088,-0.5398773,0.063,0.163,1553785140.0,1553785140.0,1553785140.0,0.006,6.2724767,0.077922076,PREPRE,0.011957,,0.075,
0048.HK,en-US,US,EQUITY,False,HKD,398131008.0,0.016,0.06665714,0.011342861,0.17016722,0.15078874,-0.07278874,-0.48272,31054220.0,,4.875,15,0,False,3,HKG,C AUTO INT DECO,China Automotive Interior Decoration Holdings Limited,finmb_113605581,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0040000007,5.405406,1589786165,0.078,0.078,0.067 - 0.078,0.067,1285723800000.0,250000.0,0.074,0.071,0.075,0.0,0.0,HKSE,CNY,0.071,656262.0,2617533.0,0.027000003,0.52941185,0.051 - 0.335,-0.257,-0.7671642,0.051,0.335,,,,,,,PREPRE,,,0.078,
0050.HK,en-US,US,EQUITY,False,HKD,356273984.0,17.216,6.3142858,0.23571444,0.03733034,6.697676,-0.14767599,-0.02204884,2333594624.0,,0.38046005,15,0,False,3,HKG,HK FERRY (HOLD),Hong Kong Ferry (Holdings) Company Limited,finmb_4469005,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.07000017,1.0802495,1589781676,6.55,6.48,6.4 - 6.48,6.4,946949400000.0,40000.0,6.48,6.55,6.6,0.0,0.0,HKSE,HKD,6.44,30610.0,22911.0,0.94000006,0.16755794,5.61 - 8.84,-2.29,-0.25904977,5.61,8.84,1552575540.0,1552575540.0,1552575540.0,0.38,17.236843,0.058641974,PREPRE,0.38,,6.55,
0051.HK,en-US,US,EQUITY,False,HKD,709000000.0,24.096,8.211143,0.08885765,0.010821594,10.529084,-2.229084,-0.21170731,5884700160.0,,0.3444555,15,0,False,3,HKG,HARBOUR CENTRE,Harbour Centre Development Limited,finmb_874381,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787730,8.3,8.3,8.3 - 8.3,8.3,946949400000.0,2000.0,8.3,8.3,8.4,0.0,0.0,HKSE,HKD,8.3,10480.0,4833.0,0.5600004,0.07235148,7.74 - 14.38,-6.08,-0.42280945,7.74,14.38,1551369540.0,1551369540.0,1551369540.0,0.22,48.82353,0.026506023,PREPRE,0.17,,8.3,
0052.HK,en-US,US,EQUITY,False,HKD,129533000.0,5.766,17.610285,0.049715042,0.0028230685,18.984226,-1.3242264,-0.069754034,2287552768.0,9.977401,3.0627818,15,0,False,3,HKG,FAIRWOOD HOLD,Fairwood Holdings Limited,finmb_4481141,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.13999939,-0.78651345,1589789320,17.66,17.84,17.62 - 17.84,17.62,1033608600000.0,111306.0,17.8,17.66,17.7,0.0,0.0,HKSE,HKD,17.8,254513.0,278531.0,3.0999994,0.21291204,14.56 - 29.8,-12.139999,-0.40738255,14.56,29.8,,,,1.04,12.614285,0.058426965,PREPRE,1.4,1.77,17.66,
0053.HK,en-US,US,EQUITY,False,HKD,329051008.0,23.338,107.48857,-0.8885727,-0.008266672,122.64155,-16.04155,-0.13080029,35076837376.0,8.927974,4.567658,15,0,False,3,HKG,GUOCO GROUP,Guoco Group Limited,finmb_29224,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589785385,106.6,106.6,106.6 - 106.6,106.6,946949400000.0,18000.0,106.6,103.4,106.6,0.0,0.0,HKSE,USD,106.6,11758.0,4500.0,5.699997,0.056491546,100.9 - 132.0,-25.400002,-0.19242425,100.9,132.0,1551196740.0,1551196740.0,1551196740.0,0.513,10.259904,0.004812383,PREPRE,10.38996,11.94,106.6,
0055.HK,en-US,US,EQUITY,False,HKD,253639008.0,3.507,0.19465715,0.009342849,0.047996435,0.21832395,-0.01432395,-0.065608695,51742356.0,,0.058169376,15,0,False,3,HKG,NEWAY GROUP,Neway Group Holdings Limited,finmb_4481093,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589786946,0.204,0.205,0.195 - 0.205,0.195,1127957400000.0,500000.0,0.204,0.198,0.204,0.0,0.0,HKSE,HKD,0.196,180709.0,282000.0,0.033999994,0.19999996,0.17 - 0.325,-0.12099999,-0.3723077,0.17,0.325,1553785140.0,1553785140.0,1553785140.0,,,,PREPRE,,,0.204,
0056.HK,en-US,US,EQUITY,False,HKD,6812199936.0,5.696,1.6668571,0.20314288,0.1218718,1.5442958,0.32570422,0.21090792,12738813952.0,,0.32830057,15,0,False,3,HKG,ALLIED PPT (HK),Allied Properties (H.K.) Limited,finmb_877098,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00999999,-0.5319144,1589789320,1.87,1.88,1.87 - 1.88,1.87,946949400000.0,342000.0,1.88,1.87,1.88,0.0,0.0,HKSE,HKD,1.88,1284128.0,1837629.0,0.63,0.5080645,1.24 - 1.94,-0.07000005,-0.0360825,1.24,1.94,1553525940.0,1553525940.0,1553525940.0,0.08,4.422895,0.04255319,PREPRE,0.4228,,1.87,
0057.HK,en-US,US,EQUITY,False,HKD,630531968.0,4.198,1.8511429,-0.06114292,-0.033029824,2.1369014,-0.34690142,-0.16233853,1128652160.0,,0.4263935,15,0,False,3,HKG,CHEN HSONG HOLD,Chen Hsong Holdings Limited,finmb_878103,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.05000007,-2.717395,1589781544,1.79,1.89,1.78 - 1.89,1.78,946949400000.0,218000.0,1.84,1.79,1.87,0.0,0.0,HKSE,HKD,1.82,76039.0,32019.0,0.17999995,0.11180121,1.61 - 3.1,-1.31,-0.42258063,1.61,3.1,,,,0.075,12.517482,0.04076087,PREPRE,0.143,,1.79,
0058.HK,en-US,US,EQUITY,False,HKD,898000000.0,0.22,0.0958,0.00020000339,0.002087718,0.091204226,0.004795775,0.052582815,86208000.0,,0.43636364,15,0,False,3,HKG,SUNWAY INT'L,Sunway International Holdings Limited,finmb_2444562,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1587974378,0.096,0.097,0.096 - 0.097,0.096,946949400000.0,406000.0,0.096,0.096,0.099,0.0,0.0,HKSE,HKD,0.096,417625.0,0.0,0.020999998,0.27999997,0.075 - 0.248,-0.152,-0.61290324,0.075,0.248,1553612340.0,1553612340.0,1553612340.0,,0.9716206,,PREPRE,0.098804,,0.096,
0059.HK,en-US,US,EQUITY,False,HKD,7923040256.0,0.052,1.0122857,-0.002285719,-0.002257978,1.0264084,-0.016408443,-0.015986271,8002270720.0,,19.423077,15,0,False,3,HKG,SKYFAME REALTY,Skyfame Realty (Holdings) Limited,finmb_4497470,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,0.99999905,1589789320,1.01,1.02,1.0 - 1.02,1.0,1124415000000.0,5646009.0,1.0,1.01,1.02,0.0,0.0,HKSE,CNY,1.0,4848479.0,7210565.0,0.01999998,0.020202002,0.99 - 1.3,-0.28999996,-0.2230769,0.99,1.3,,,,0.002,,0.002,PREPRE,-0.112906,,1.01,
0060.HK,en-US,US,EQUITY,False,HKD,259586000.0,2.407,0.72,-0.01000005,-0.013888958,0.763662,-0.053662002,-0.07026931,184306048.0,,0.294973,15,0,False,3,HKG,HK FOOD INV,Hong Kong Food Investment Holdings Limited,finmb_877626,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1588650749,0.71,0.75,0.62 - 0.75,0.62,946949400000.0,5990.0,0.71,0.64,0.71,0.0,0.0,HKSE,HKD,0.62,2687.0,0.0,0.089999974,0.14516124,0.62 - 0.88,-0.17000002,-0.19318184,0.62,0.88,1561647540.0,1561647540.0,1561647540.0,,,,PREPRE,-0.0599,,0.71,
0061.HK,en-US,US,EQUITY,False,HKD,8773229568.0,-0.208,0.021457143,-0.0074571427,-0.3475366,0.026260564,-0.012260564,-0.4668812,122825216.0,,-0.067307696,15,0,False,3,HKG,GREEN LEADER,Green Leader Holdings Group Limited,finmb_6487630,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589785340,0.014,0.014,0.012 - 0.014,0.012,1127957400000.0,6802000.0,0.014,0.013,0.014,0.0,0.0,HKSE,HKD,0.014,7818204.0,12698833.0,0.0020000003,0.16666669,0.012 - 0.04,-0.025999999,-0.65,0.012,0.04,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.157,,0.014,
0062.HK,en-US,US,EQUITY,False,HKD,446940992.0,24.548,17.086287,0.033714294,0.0019731785,18.97507,-1.8550701,-0.09776354,7651630080.0,,0.69740915,15,0,False,3,HKG,TRANSPORT INT'L,Transport International Holdings Limited,finmb_874214,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.020000458,0.11696174,1589789320,17.12,17.2,17.1 - 17.2,17.1,946949400000.0,100800.0,17.1,17.1,17.18,0.0,0.0,HKSE,HKD,17.1,119831.0,65469.0,1.5800009,0.101673156,15.54 - 23.6,-6.4799995,-0.27457625,15.54,23.6,1553180340.0,1553180340.0,1553180340.0,1.0,12.405798,0.058479533,PREPRE,1.38,,17.12,
0063.HK,en-US,US,EQUITY,False,HKD,2819099904.0,0.07,0.18545714,-0.00045713782,-0.0024649245,0.20228168,-0.017281681,-0.085433744,521533504.0,,2.642857,15,0,False,3,HKG,CHINA GRAPHENE,China Graphene Group Limited,finmb_4492868,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.001000002,-0.5376355,1589787993,0.185,0.185,0.175 - 0.185,0.175,946949400000.0,48000.0,0.186,0.174,0.185,0.0,0.0,HKSE,HKD,0.176,338406.0,144833.0,0.094000004,1.0329671,0.091 - 0.56,-0.375,-0.66964287,0.091,0.56,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.0099,,0.185,
0064.HK,en-US,US,EQUITY,False,HKD,9662709760.0,0.572,0.129,-0.021999992,-0.17054258,0.18778169,-0.08078169,-0.4301894,1033909952.0,,0.18706293,15,0,False,3,HKG,GET NICE,Get Nice Holdings Limited,finmb_7652782,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0029999986,-2.7272716,1589789320,0.107,0.11,0.108 - 0.11,0.108,1023327000000.0,17106000.0,0.11,0.107,0.108,0.0,0.0,HKSE,HKD,0.109,4989090.0,12750295.0,-0.001000002,-0.009259278,0.108 - 0.27,-0.16300002,-0.60370374,0.108,0.27,1561647540.0,1561647540.0,1561647540.0,0.018,1.5351506,0.16363636,PREPRE,0.0697,,0.107,
0065.HK,en-US,US,EQUITY,False,HKD,1503480064.0,0.094,0.17977144,0.00022856891,0.0012714417,0.2238169,-0.043816894,-0.19577116,270626432.0,,1.9148937,15,0,False,3,HKG,GRAND OCEAN AR,Grand Ocean Advanced Resources Company Limited,finmb_7687489,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1588732778,0.18,0.18,0.18 - 0.18,0.18,946949400000.0,2653.0,0.18,0.18,0.25,0.0,0.0,HKSE,HKD,0.18,32760.0,0.0,0.010000005,0.05882356,0.17 - 0.69,-0.51,-0.73913044,0.17,0.69,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.3534,,0.18,
0066.HK,en-US,US,EQUITY,False,HKD,6157949952.0,30.303,41.945713,-0.5457115,-0.013009948,43.727818,-2.327816,-0.053234216,254939136000.0,21.675394,1.3662014,15,0,False,3,HKG,MTR CORPORATION,MTR Corporation Limited,finmb_875191,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.10000229,0.2421363,1589789320,41.4,41.55,41.0 - 41.55,41.0,971055000000.0,1602413.0,41.3,41.4,41.45,0.0,0.0,HKSE,HKD,41.3,4693040.0,3904266.0,3.4000015,0.089473724,38.0 - 55.75,-14.349998,-0.25739908,38.0,55.75,1583423940.0,1596725940.0,1597075200.0,1.23,21.340206,0.029782083,PREPRE,1.94,1.91,41.4,
0068.HK,en-US,US,EQUITY,False,HKD,146780992.0,5.255,2.274857,-0.27485704,-0.120823875,3.1910563,-1.1910563,-0.37324828,293561984.0,,0.3805899,15,0,False,3,HKG,LEE HING,Lee Hing Development Limited,finmb_875198,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589267446,2.0,2.0,2.0 - 2.0,2.0,946949400000.0,8000.0,2.0,1.56,2.0,0.0,0.0,HKSE,HKD,2.0,1140.0,1333.0,0.059999943,0.030927805,1.94 - 5.475,-3.475,-0.6347032,1.94,5.475,1553180340.0,1553180340.0,1553180340.0,0.025,,0.0125,PREPRE,-3.2815,,2.0,
0069.HK,en-US,US,EQUITY,False,HKD,3585520128.0,1.734,5.972857,0.507143,0.08490795,7.2533803,-0.7733803,-0.106623426,23234170880.0,81.0,3.7370243,15,0,False,3,HKG,SHANGRI-LA ASIA,Shangri-La Asia Limited,finmb_877757,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.17999983,2.85714,1589789320,6.48,6.54,6.28 - 6.54,6.28,946949400000.0,1832000.0,6.3,6.47,6.48,0.0,0.0,HKSE,USD,6.28,3287627.0,1823464.0,1.3699999,0.26810172,5.11 - 10.64,-4.1600003,-0.39097747,5.11,10.64,1585321140.0,1585321140.0,1585321140.0,0.01,19.48843,0.0015873015,PREPRE,0.332505,0.08,6.48,
0070.HK,en-US,US,EQUITY,False,HKD,1938819968.0,1.631,0.0998,-0.0027999952,-0.028056065,0.124720484,-0.027720481,-0.22226085,188065536.0,,0.059472717,15,0,False,3,HKG,RICH GOLDMAN,Rich Goldman Holdings Limited,finmb_4463182,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788544,0.097,0.097,0.095 - 0.097,0.095,1127957400000.0,90000.0,0.097,0.094,0.097,0.0,0.0,HKSE,HKD,0.095,1274072.0,385833.0,0.013000004,0.15476196,0.084 - 0.212628,-0.115628004,-0.5438042,0.084,0.212628,1550851140.0,1550851140.0,1550851140.0,,1.8551812,,PREPRE,0.052286,,0.097,
0071.HK,en-US,US,EQUITY,False,HKD,690960000.0,28.774,13.917143,0.22285748,0.016013162,14.500986,-0.36098576,-0.024893876,9770174464.0,,0.49141586,15,0,False,3,HKG,MIRAMAR HOTEL,"Miramar Hotel and Investment Company, Limited",finmb_875926,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.03999996,-0.28208718,1589788781,14.14,14.22,14.14 - 14.22,14.14,946949400000.0,110000.0,14.18,14.14,14.22,0.0,0.0,HKSE,HKD,14.14,43253.0,63678.0,2.54,0.2189655,11.6 - 17.48,-3.3399992,-0.19107547,11.6,17.48,1552921140.0,1552921140.0,1552921140.0,0.58,7.6021504,0.040902678,PREPRE,1.86,,14.14,
0072.HK,en-US,US,EQUITY,False,HKD,438352992.0,0.14,0.2228,-0.012800008,-0.057450663,0.25961268,-0.049612686,-0.19110271,92054128.0,,1.5,15,0,False,3,HKG,MODERN MEDIA,Modern Media Holdings Limited,finmb_62319185,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00500001,-2.325586,1589784339,0.21,0.21,0.2 - 0.21,0.2,1252459800000.0,222000.0,0.215,0.197,0.21,0.0,0.0,HKSE,CNY,0.201,137218.0,531333.0,0.00999999,0.049999952,0.2 - 0.36,-0.15000002,-0.41666672,0.2,0.36,1553266740.0,1553266740.0,1553266740.0,0.001,234.89932,0.004651163,PREPRE,0.000894,,0.21,
0075.HK,en-US,US,EQUITY,False,HKD,799556992.0,2.175,2.1045713,-0.004571438,-0.0021721467,2.1747184,-0.074718475,-0.03435777,1679069568.0,,0.9655172,15,0,False,3,HKG,Y.T. REALTY,Y. T. Realty Group Limited,finmb_875899,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787820,2.1,2.1,2.05 - 2.1,2.05,1024018200000.0,16973.0,2.1,2.1,2.2,0.0,0.0,HKSE,HKD,2.05,19342.0,14970.0,0.29999995,0.16666664,1.8 - 2.45,-0.35000014,-0.1428572,1.8,2.45,1553266740.0,1553266740.0,1553266740.0,0.01,20.0,0.004761905,PREPRE,0.105,,2.1,
0076.HK,en-US,US,EQUITY,False,HKD,7006629888.0,0.062,0.018257143,0.0027428567,0.15023471,0.034852114,-0.013852114,-0.39745405,147139232.0,,0.33870968,15,0,False,3,HKG,ELATE HOLDINGS,Elate Holdings Limited,finmb_7689730,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787508,0.021,0.021,0.02 - 0.021,0.02,1127957400000.0,3182280.0,0.021,0.019,0.022,0.0,0.0,HKSE,USD,0.02,29826688.0,16292730.0,0.011,1.1,0.01 - 0.067,-0.046000004,-0.6865672,0.01,0.067,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.013238,,0.021,
